Date_Time,Brand,Sales Rank,Market_Share,Market_Share_Percentage
01/04/2016,Chicco,2808.43661971831,1.0,100.0
01/05/2016,Chicco,1463.1,1.0,100.0
01/06/2016,Chicco,3564.4,1.0,100.0
01/07/2016,Chicco,3582.5113636363635,1.0,100.0
01/08/2016,Chicco,1533.9894736842105,1.0,100.0
01/09/2016,Chicco,1425.345238095238,1.0,100.0
01/10/2016,Chicco,1170.3508771929824,1.0,100.0
01/11/2016,Zacro,2021.0,2.0539432116621623,51.31316219834795
01/11/2016,Chicco,2130.019230769231,1.9488177246503728,48.68683780165205
01/12/2016,Chicco,3665.4666666666667,2.422301844239933,58.71695336491894
01/12/2016,Zacro,5213.4,1.7030856382910704,41.28304663508106
01/01/2017,Zacro,5773.25,1.650079492239454,39.396859078418075
01/01/2017,Chicco,3753.0714285714284,2.5382734141560244,60.60314092158195
01/02/2017,Zacro,8649.375,1.586950514001395,36.986062818142734
01/02/2017,Chicco,5076.755102040816,2.7037211419796514,63.01393718185726
01/03/2017,Chicco,4066.25,1.266482221539092,21.04113401728211
01/03/2017,Zacro,1083.5833333333333,4.752595554871953,78.9588659827179
01/04/2017,Zacro,887.5,4.004544600938967,75.02837152155767
01/04/2017,Chicco,2666.5333333333333,1.3328291414570728,24.97162847844233
01/05/2017,Zacro,201.1818181818182,21.82625395390872,95.41836174859993
01/05/2017,Chicco,4189.863636363636,1.0480163164346854,4.58163825140006
01/06/2017,Zacro,167.88888888888889,15.24916132271389,93.44226230651464
01/06/2017,Chicco,2392.2758620689656,1.0701795689831897,6.557737693485362
01/07/2017,Chicco,2524.1785714285716,1.0290193415113829,2.82009679903201
01/07/2017,Zacro,73.25,35.459775719161385,97.17990320096797
01/08/2017,Zacro,54.68421052631579,43.91712116351192,97.72298371681329
01/08/2017,Chicco,2346.8888888888887,1.0233007241140442,2.2770162831867027
01/09/2017,Chicco,2763.46875,2.0690549694111797,6.019320987740919
01/09/2017,GKONGU,2765.2,2.0677595653117318,6.0155523816870975
01/09/2017,Zacro,189.1,30.23674643046008,87.96512663057199
01/10/2017,GKONGU,1789.75,2.4131481034679805,12.258092045717781
01/10/2017,Chicco,2247.848484848485,1.9213625149975058,9.759963977421805
01/10/2017,Zacro,281.3333333333333,15.35165338216286,77.98194397686042
01/11/2017,GKONGU,2978.0,1.991245605025086,5.4078481854621785
01/11/2017,Chicco,2770.529411764706,2.1403596679335015,5.812813907667003
01/11/2017,Zacro,181.4,32.68979830079772,88.77933790687081
01/12/2017,Zacro,231.77777777777777,38.60103068072866,89.99149282578345
01/12/2017,GKONGU,3448.875,2.5941389905726098,6.047777384238316
01/12/2017,Chicco,5266.208333333333,1.6989189460053218,3.960729789978226
01/01/2018,Chicco,4430.391304347826,2.1853370914897523,8.840741420715727
01/01/2018,Zacro,472.10714285714283,20.50784147981989,82.9640993722025
01/01/2018,GKONGU,4779.4,2.0257560461993074,8.195159207081769
01/02/2018,Zacro,800.2,8.827136965758559,64.96671208208495
01/02/2018,Chicco,3847.875,1.83568203229055,13.510408474309688
01/02/2018,GKONGU,2415.4,2.9243500041401007,21.52287944360536
01/03/2018,Chicco,2911.65,14.223666891928065,10.069388739227294
01/03/2018,GKONGU,4570.125,9.061970888297882,6.415259040523215
01/03/2018,Zacro,354.7647058823529,116.7374854916266,82.64219984806992
01/03/2018,reer,33577.8,1.2333845488948756,0.8731523721795698
01/04/2018,Chicco,2257.764705882353,20.193825974973386,12.902905360836414
01/04/2018,reer,33553.0,1.3588325205801333,0.8682300934949683
01/04/2018,Zacro,350.39285714285717,130.11939779479215,83.14017746988345
01/04/2018,GKONGU,9431.75,4.833981770405832,3.088687075785158
01/05/2018,reer,30710.19230769231,1.938937233479373,0.0783178561799838
01/05/2018,Zacro,200.37391304347827,297.17009768520126,12.003341093067375
01/05/2018,Chicco,968.7894736842105,61.46344167660306,2.4826409552809436
01/05/2018,Royal Rascals,32.473684210526315,1833.642740585466,74.06478454433766
01/05/2018,Onco,19719.14285714286,3.0196614398544934,0.1219706374581222
01/05/2018,GKONGU,7694.24,7.738923573048989,0.3125918121105517
01/05/2018,Royal Rascals 2,219.92307692307693,270.7543753288051,10.936353101565368
01/06/2018,Onco,16759.9,3.451013050878583,0.16781828816330174
01/06/2018,GKONGU,6183.85,9.353175389348053,0.45483278666010984
01/06/2018,reer,32441.566666666666,1.7828557487899772,0.08669796242232818
01/06/2018,Chicco,1774.6734693877552,32.59114120378084,1.584864920958359
01/06/2018,Royal Rascals,41.758620689655174,1385.0704998440785,67.3541817554546
01/06/2018,Royal Rascals 2,524.3230769230769,110.31105853825586,5.364283686107447
01/06/2018,Zacro,112.56179775280899,513.8389292469931,24.987320600233858
01/07/2018,Onco,23168.25,3.771444738300126,0.6014315002195828
01/07/2018,Parenthings,20931.2,4.174522939827716,0.6657102963500586
01/07/2018,Zacro,426.8411214953271,204.70795843665795,32.6447351327065
01/07/2018,reer,34282.05128205128,2.548790731313952,0.40645512254564814
01/07/2018,Chicco,1994.170616113744,43.81659916763011,6.987423865525241
01/07/2018,Royal Rascals 2,383.8,227.66486336144317,36.30566793893264
01/07/2018,Royal Rascals,701.9615384615385,124.47658421517558,19.850254738316863
01/07/2018,GKONGU,5489.5,15.917255589420146,2.5383214054034697
01/08/2018,Chicco,1482.4773869346734,58.06213934371877,2.3153554226540884
01/08/2018,GKONGU,11900.429906542056,7.232999924380413,0.2884317695879476
01/08/2018,Royal Rascals 2,3512.279411764706,24.50710735763054,0.9772747707098443
01/08/2018,Onco,20486.852272727272,4.201514584487919,0.1675446286773229
01/08/2018,Parenthings,13347.719298245614,6.4487278081602035,0.25715719518108326
01/08/2018,Royal Rascals,38.611570247933884,2229.2750090555833,88.89724076903947
01/08/2018,Zacro,490.46315789473687,175.49903031164405,6.998409567672224
01/08/2018,reer,34816.9756097561,2.4722368070934255,0.09858587647800879
01/09/2018,Onco,27409.863636363636,3.4230941094181087,0.19071138780620953
01/09/2018,Zacro,517.3791946308725,181.34966331711723,10.103562702012727
01/09/2018,Royal Rascals 2,904.9709677419355,103.67906385737875,5.776288212552384
01/09/2018,Royal Rascals,66.3075,1415.021570012291,78.83532230396058
01/09/2018,Parenthings,11036.43137254902,8.501529125344383,0.473647047420776
01/09/2018,Chicco,1265.3966666666668,74.14792943998323,4.131015413087753
01/09/2018,reer,37729.2962962963,2.486835217300368,0.13854944689713206
01/09/2018,GKONGU,14896.897119341564,6.298395028302181,0.3509034862624408
01/10/2018,reer,40420.78453038674,2.702147793446941,0.11115661953707934
01/10/2018,Zacro,153.16617210682492,713.1008905282417,29.33440005473804
01/10/2018,Royal Rascals 2,569.3946587537092,191.82289831668933,7.890902554774258
01/10/2018,Royal Rascals,78.1144578313253,1398.2422301903048,57.518644975254155
01/10/2018,Parenthings,5727.724738675958,19.06916597975816,0.7844367479979646
01/10/2018,Onco,18939.571428571428,5.766916856598441,0.23723017093493765
01/10/2018,Karids,26235.728813559323,4.16313701457874,0.17125644952970923
01/10/2018,GKONGU,15873.829431438127,6.8806921606365945,0.283046872012874
01/10/2018,Chicco,1224.619496855346,89.18928206569325,3.6689255552209996
01/11/2018,Chicco,1038.8865979381444,95.61031194913629,4.724852658018635
01/11/2018,GKONGU,16119.316455696202,6.1620647489393106,0.3045157725601569
01/11/2018,Karids,7998.663265306122,12.418108928209952,0.6136758031731092
01/11/2018,Onco,27871.32786885246,3.5638155518111145,0.17611597577069726
01/11/2018,Parenthings,4180.378676470588,23.760591897503367,1.1741965222615196
01/11/2018,Royal Rascals 2,411.0568181818182,241.6412216393602,11.941381061040614
01/11/2018,Zacro,186.7986577181208,531.7397508205294,26.277416356251532
01/11/2018,reer,41432.056603773584,2.3973772931077773,0.11847314630287772
01/11/2018,Royal Rascals,89.78676470588235,1106.2685244759182,54.66937270462084
01/12/2018,Chicco,1015.964705882353,93.7802341027378,6.191972331467429
01/12/2018,Funbliss,2685.0,35.485068140695056,2.342951712689376
01/12/2018,reer,43858.15909090909,2.1723987037457597,0.1434356908490246
01/12/2018,Royal Rascals 2,881.1498371335505,108.12849749562582,7.139336675173796
01/12/2018,Zacro,154.59246575342465,616.3133985438457,40.69296209172869
01/12/2018,Parenthings,2984.459731543624,31.924507793069395,2.1078606898533123
01/12/2018,Onco,25214.43859649123,3.7786844863968043,0.24949297699003256
01/12/2018,GKONGU,17228.627530364374,5.530179800442361,0.36513792741086254
01/12/2018,Karids,1074.8355263157894,88.64370931648334,5.8528260320293075
01/12/2018,Royal Rascals,180.18047337278105,528.7887537105299,34.914023871808176
01/01/2019,Parenthings,299.5028735632184,383.5209509951165,15.214817464575031
01/01/2019,Royal Rascals,101.71304347826087,1129.3106858933572,44.80134892781972
01/01/2019,GKONGU,16975.521035598704,6.766544994634062,0.2684383908938055
01/01/2019,reer,43122.717948717946,2.6636917234979305,0.10567241046353248
01/01/2019,Funbliss,34369.5,3.342080242503837,0.1325850405557271
01/01/2019,Zacro,204.06571428571428,562.8854768513991,22.33046137774977
01/01/2019,Royal Rascals 2,543.6,211.30542107199346,8.382784310853685
01/01/2019,Onco,17097.613899613898,6.718225570489082,0.2665214911352611
01/01/2019,Karids,1017.4213649851632,112.89877610974946,4.478853804536052
01/01/2019,Chicco,1133.9710144927535,101.29502908512806,4.018516781417417
01/02/2019,Karids,499.1007371007371,154.78160841371485,10.204665498213924
01/02/2019,Royal Rascals,93.008,830.5910765624756,54.760408481259994
01/02/2019,GKONGU,17174.656050955415,4.49800069472863,0.2965506882300389
01/02/2019,Funbliss,13277.913793103447,5.818053653055591,0.383581046795952
01/02/2019,Chicco,735.8957816377172,104.97629797116278,6.921029035783223
01/02/2019,Royal Rascals 2,363.426433915212,212.5646558415882,14.01426973034458
01/02/2019,Zacro,457.497572815534,168.85688458083052,11.132640640431603
01/02/2019,reer,22822.037735849055,3.3849569325518742,0.22316833102175873
01/02/2019,Onco,18991.464285714286,4.067701873153234,0.2681813258525933
01/02/2019,Parenthings,2836.614457831325,27.233737963806284,1.7955052220663423
01/03/2019,reer,21657.222222222223,3.5711656305014947,0.25912518864464906
01/03/2019,Zacro,603.6666666666666,128.11959301844266,9.296408272533
01/03/2019,Royal Rascals 2,346.3412698412698,223.31016943946435,16.20347409485563
01/03/2019,Royal Rascals,93.46774193548387,827.4675952428402,60.04137553388266
01/03/2019,Parenthings,1047.5083333333334,73.83380655886576,5.357410165888023
01/03/2019,Onco,18157.123711340206,4.2595693503937975,0.3090760344573427
01/03/2019,Chicco,828.2170542635658,93.38316236545474,6.775919144580326
01/03/2019,Funbliss,10963.639175257733,7.0543663847196125,0.5118676111228819
01/03/2019,Karids,6058.96875,12.764800553251444,0.9262189698292171
01/03/2019,GKONGU,17585.372727272726,4.3980601862470685,0.31912498420627794
01/04/2019,Chicco,601.0522088353414,133.55305352332968,8.282460447123336
01/04/2019,Funbliss,5482.111111111111,14.642599573402723,0.9080792135433122
01/04/2019,GKONGU,17748.048128342245,4.522883712982117,0.2804923172585412
01/04/2019,Karids,288.8433734939759,277.90963955964196,17.23491553957583
01/04/2019,Onco,15085.369791666666,5.321205838868151,0.3300012671273622
01/04/2019,Parenthings,1072.603524229075,74.83879737818033,4.641222067504268
01/04/2019,Royal Rascals,124.11255411255411,646.7706541926871,40.11029490070967
01/04/2019,Royal Rascals 2,905.4040816326531,88.65915169296814,5.498308708038959
01/04/2019,Zacro,220.41304347826087,364.1905966641175,22.585737521590126
01/04/2019,reer,38744.4,2.071844132749556,0.12848801752859335
01/05/2019,Royal Rascals 2,348.79840848806367,287.9965688497117,11.111037413215398
01/05/2019,Royal Rascals,127.34626038781164,788.8158204166383,30.43286983519297
01/05/2019,Karids,117.23955431754875,856.8161611457647,33.05635362519255
01/05/2019,GKONGU,18498.48734177215,5.4303221127689865,0.20950427431054966
01/05/2019,Parenthings,5059.987841945289,19.852368820353508,0.765913335651601
01/05/2019,Zacro,257.04632152588556,390.7962746500012,15.07709639015621
01/05/2019,reer,42670.28703703704,2.354161451447733,0.09082460971066325
01/05/2019,Onco,9249.266025641025,10.860617976207529,0.4190075359101013
01/05/2019,Chicco,446.81117021276594,224.82147171246444,8.673713695508981
01/05/2019,Funbliss,23677.474903474904,4.242544666368121,0.16367928515097244
01/06/2019,Chicco,760.1305637982196,133.25618719521034,5.95845330252798
01/06/2019,Funbliss,50526.80392156863,2.0047201255699703,0.08963959951329029
01/06/2019,GKONGU,19079.838414634145,5.30885526916233,0.23738159463353106
01/06/2019,Royal Rascals,119.09939759036145,850.4837367077813,38.02876051308004
01/06/2019,Onco,15705.358974358975,6.449524704762799,0.288385797205302
01/06/2019,Karids,457.73313782991204,221.29073106333678,9.894853778095813
01/06/2019,Royal Rascals 2,382.1279069767442,265.0738112892153,11.852582304310994
01/06/2019,Parenthings,8540.81993569132,11.859763051437923,0.5303006622688329
01/06/2019,Zacro,140.1884498480243,722.5424121038874,32.30795741821799
01/06/2019,Soontrans,5580.0,18.15270621904952,0.8116850301462287
01/07/2019,Chicco,981.1304347826087,124.92942512044301,6.932626876847622
01/07/2019,Funbliss,64110.22935779816,1.911895533885691,0.10609556836719936
01/07/2019,GKONGU,20005.988764044945,6.126768470741617,0.3399887554716326
01/07/2019,Onco,12931.943820224718,9.478239535333188,0.525969747195276
01/07/2019,Parenthings,6438.142201834862,19.038420920654524,1.0564866398770438
01/07/2019,Royal Rascals,135.2293906810036,906.4010461653288,50.2983204140296
01/07/2019,Royal Rascals 2,551.8472727272728,222.11228947422504,12.325532004991198
01/07/2019,Soontrans,2639.1872791519436,46.443108510642716,2.5772370439936148
01/07/2019,Karids,14510.247422680412,8.44727575037583,0.4687591481889865
01/07/2019,Zacro,268.1152416356877,457.16185487176176,25.36898380103783
01/08/2019,Soontrans,2460.7345679012346,41.64587703178389,1.8571257488425097
01/08/2019,Royal Rascals 2,564.310975609756,181.60102080584625,8.098182960518027
01/08/2019,Royal Rascals,102.70481927710843,997.8056525874831,44.49541471648157
01/08/2019,Parenthings,162.54320987654322,630.4751167428718,28.114945746347765
01/08/2019,Onco,14156.840277777777,7.238864549707349,0.3228046257108422
01/08/2019,Karids,2467.1768292682927,41.53713183706728,1.8522764452483753
01/08/2019,GKONGU,16425.55319148936,6.239025744093221,0.278218546056887
01/08/2019,Funbliss,64293.07865168539,1.5939421687654443,0.07107909005064318
01/08/2019,Chicco,1458.4573170731708,70.26564851985539,3.1333748842832674
01/08/2019,Zacro,388.04938271604937,264.0886799133574,11.776577236460124
01/09/2019,Chicco,882.8502415458937,121.64326057588131,3.634308076174817
01/09/2019,Funbliss,67723.93333333333,1.5857434247545217,0.047376896245981924
01/09/2019,Karids,291.48275862068965,368.43613835011956,11.007682849188544
01/09/2019,Royal Rascals 2,566.3786407766991,189.61305079332553,5.665026065430556
01/09/2019,Parenthings,502.2705314009662,213.8146183537781,6.388090804279578
01/09/2019,Onco,15212.631578947368,7.059448026761317,0.21091352579282957
01/09/2019,Zacro,105.66028708133972,1016.3968407465472,30.36665763015687
01/09/2019,Soontrans,1412.0591133004925,76.0540270377429,2.2722488971467985
01/09/2019,Royal Rascals,79.71144278606965,1347.2693283205112,40.25205981422601
01/09/2019,GKONGU,20615.804054054053,5.2092453779763375,0.15563544135801852
01/10/2019,Chicco,1139.020618556701,108.74605449086228,4.14647012817257
01/10/2019,Karids,1258.4041450777202,98.42942645753342,3.753098707352329
01/10/2019,Onco,21969.275449101795,5.638055680932655,0.21497818538258165
01/10/2019,Parenthings,3771.2324324324322,32.844434934998375,1.252353190856428
01/10/2019,Royal Rascals,75.83419689119171,1633.3528055885527,62.27948819705349
01/10/2019,Royal Rascals 2,896.8324873096446,138.11274681111857,5.266217534543157
01/10/2019,Soontrans,2700.4043715846997,45.86868528104721,1.7489658289385819
01/10/2019,Zacro,224.42131979695432,551.9261644296936,21.044858725949354
01/10/2019,GKONGU,20798.686274509804,5.955376056784239,0.2270775619134299
01/10/2019,Funbliss,71029.88695652173,1.743829302834191,0.0664919398380707
01/11/2019,Chicco,1229.2169811320755,103.89055893106668,6.077323393834912
01/11/2019,Onco,19214.17032967033,6.646346786057708,0.3887937385460486
01/11/2019,Parenthings,4912.653266331658,25.994922151859505,1.5206343111430898
01/11/2019,Royal Rascals,157.65876777251185,810.0027738491259,47.38302360901467
01/11/2019,Royal Rascals 2,2171.5333333333333,58.808233452876514,3.440126384827814
01/11/2019,Soontrans,2075.855140186916,61.51876243439171,3.5986851736005234
01/11/2019,Funbliss,74464.78632478633,1.7149587814618121,0.10032056068690434
01/11/2019,GKONGU,21758.421686746988,5.869177510019215,0.3433313878682325
01/11/2019,Karids,1487.2009345794393,85.86871904668537,5.023093343903531
01/11/2019,Zacro,232.54245283018867,549.1644113284731,32.12466809657428
01/12/2019,Soontrans,1656.9024390243903,53.58491713992667,6.384294571556258
01/12/2019,Zacro,327.42687747035575,271.1597184385167,32.306917895032775
01/12/2019,GKONGU,12247.232558139534,7.249391197773712,0.8637178396707655
01/12/2019,Karids,2023.991935483871,43.86627157328013,5.226381124158406
01/12/2019,Onco,27690.772727272728,3.2063019973660665,0.3820100418015162
01/12/2019,Parenthings,7077.461206896552,12.544749778006391,1.494625394308623
01/12/2019,Royal Rascals,253.73790322580646,349.90822725075026,41.68929084925885
01/12/2019,Royal Rascals 2,2652.3595041322315,33.47396149192528,3.988204928698977
01/12/2019,Chicco,1439.597609561753,61.673469943516075,7.34799306195151
01/12/2019,Funbliss,33415.497142857144,2.657000119570058,0.3165642935623034
01/01/2020,Chicco,2589.676,24.85256774026819,4.452880746058404
01/01/2020,Soontrans,2977.156862745098,21.617973517190933,3.873332488197101
01/01/2020,GKONGU,14507.195744680852,4.4364258501816085,0.7948826638778651
01/01/2020,Karids,4034.3661417322833,15.952964097530254,2.858322223073715
01/01/2020,Onco,20900.827586206895,3.0793086039243724,0.5517254449072415
01/01/2020,Funbliss,13735.278538812785,4.685751223280962,0.8395547543025126
01/01/2020,Zacro,339.85130111524165,189.37723058333273,33.931070327193694
01/01/2020,Royal Rascals 2,2619.719008264463,24.567557822922645,4.401814989527849
01/01/2020,Royal Rascals,265.2566037735849,242.63334936717584,43.47306809662881
01/01/2020,Parenthings,2390.770428015564,26.92023352019133,4.82334826623281
01/02/2020,Chicco,1932.656779661017,34.40788321942176,4.285232024730025
01/02/2020,Funbliss,8984.278846153846,7.401665722593634,0.9218194211058408
01/02/2020,GKONGU,12707.691176470587,5.232943408392557,0.6517220642212038
01/02/2020,Karids,2219.1434782608694,29.965898748428213,3.7320176933784635
01/02/2020,Onco,30824.155279503106,2.1573544570747436,0.26868157942748644
01/02/2020,Parenthings,371.6008230452675,178.95178011944103,22.287040855143943
01/02/2020,Royal Rascals,170.44444444444446,390.14840873546285,48.58992472303448
01/02/2020,Royal Rascals 2,2758.26267281106,24.108881809297916,3.0025721649543184
01/02/2020,Soontrans,5973.614285714286,11.132059352547993,1.3864106935763925
01/02/2020,Zacro,556.7809917355372,119.43408587013309,14.87457878042784
01/03/2020,Chicco,2422.3670212765956,35.729756754494005,5.6803060160742485
01/03/2020,GKONGU,22782.125,3.799056692047865,0.6039728938409961
01/03/2020,Karids,2188.3736842105263,39.55018517394793,6.287676580730434
01/03/2020,Funbliss,11604.361963190184,7.458452667614577,1.1857425688499088
01/03/2020,Onco,25610.302631578947,3.3795221276924394,0.537275414587671
01/03/2020,Parenthings,683.876923076923,126.55871476245979,20.120266527182682
01/03/2020,Royal Rascals,332.374358974359,260.400906698696,41.39845807166731
01/03/2020,Royal Rascals 2,2903.229946524064,29.81182546148126,4.739475073468229
01/03/2020,Soontrans,2910.9101123595506,29.733169730261455,4.726970408902038
01/03/2020,VASEN,14111.57142857143,6.133305909863706,0.9750711346178023
01/03/2020,Zacro,1001.0913705583756,86.45622865777567,13.744785310078687
01/04/2020,Onco,20264.41176470588,5.279040747000538,1.5510008985968602
01/04/2020,Parenthings,1834.789029535865,58.30460815810559,17.130100709478455
01/04/2020,Chicco,2449.0905172413795,43.680155823875545,12.833384734182077
01/04/2020,Funbliss,5410.317307692308,19.772713749668917,5.809293442347407
01/04/2020,GKONGU,23044.35465116279,4.642206607182271,1.3638967691815869
01/04/2020,Karids,5632.588235294118,18.99245088599902,5.580049445058434
01/04/2020,Royal Rascals,1400.2217573221758,76.3997951470663,22.44653083858907
01/04/2020,Royal Rascals 2,3341.0991379310344,32.01840202985548,9.407120100021519
01/04/2020,Soontrans,8523.325791855204,12.551046156431697,3.6875418849564428
01/04/2020,VASEN,33443.833333333336,3.198695985404765,0.9397882277229662
01/04/2020,Zacro,1632.6238938053098,65.52437204048195,19.25129294986518
01/05/2020,Royal Rascals 2,1513.391812865497,62.69692961275668,17.735163374990194
01/05/2020,Royal Rascals,1073.627659574468,88.3779577785449,24.999589766698357
01/05/2020,Funbliss,3719.5641025641025,25.509714942764607,7.215966793807828
01/05/2020,GKONGU,19792.93859649123,4.793882399280061,1.3560518525682816
01/05/2020,Zacro,1451.1483516483515,65.38616114608195,18.495869854418732
01/05/2020,VASEN,15332.642857142857,6.188432147791613,1.7505299837489132
01/05/2020,Soontrans,7241.684210526316,13.102617734950112,3.7063548024543675
01/05/2020,Karids,9531.875,9.954496882066781,2.815841694476918
01/05/2020,Onco,29370.572815533982,3.230615233951651,0.9138484026210915
01/05/2020,Parenthings,3975.2236842105262,23.86910209471504,6.751884468325866
01/05/2020,Chicco,1882.3508771929824,50.4077221294925,14.258899005889464
01/06/2020,Onco,14077.701754385966,5.542663777300347,0.7098316018014464
01/06/2020,Parenthings,7707.372881355932,10.12380856392995,1.2965244759561736
01/06/2020,Royal Rascals,197.08823529411765,395.9037304546888,50.70215160781375
01/06/2020,Royal Rascals 2,1943.1849315068494,40.15467921581997,5.142484085778636
01/06/2020,Soontrans,2184.8571428571427,35.71307526295989,4.573661769451535
01/06/2020,Funbliss,13392.899159663866,5.826069968231657,0.7461265456320827
01/06/2020,Zacro,564.3684210526316,138.25714669885107,17.706160042336812
01/06/2020,GKONGU,24355.842696629214,3.2036652787411666,0.4102833849958228
01/06/2020,Chicco,676.3333333333334,115.3690994307629,14.774959466730639
01/06/2020,VASEN,3467.8581560283687,22.50033423253841,2.881547380658517
01/06/2020,Karids,9460.460869565217,8.247797719104,1.0562696388445683
01/07/2020,Soontrans,9353.951612903225,7.475755361993256,0.7228418343304344
01/07/2020,Parenthings,8628.09677419355,8.104667316103761,0.7836522606390294
01/07/2020,VASEN,5491.078740157481,12.734811725533781,1.2313477664527495
01/07/2020,Royal Rascals 2,650.707182320442,107.46439539305814,10.390891211616308
01/07/2020,Royal Rascals,183.9217877094972,380.2042966026253,36.762515340426695
